vendor_rank,vendor_display,vendor_key,award_count,total_awarded,pct_of_total,cumulative_awarded,cumulative_pct,reaches_80pct_set,is_repeat_vendor
5173,Innovativ Drilling,INNOVATIV DRILLING,1,60085.00,0.0003,18426360682.02,99.5174,false,false
5174,Imperial Dade,IMPERIAL DADE,3,60001.00,0.0003,18426420683.02,99.5177,false,true
5175,Argyler Lodge,ARGYLER LODGE,1,60000.00,0.0003,18426480683.02,99.5180,false,false
5176,Armour Transport Inc,ARMOUR TRANSPORT,1,60000.00,0.0003,18426540683.02,99.5183,false,false
5177,Auto Trim & Signs,AUTO TRIM & SIGNS,1,60000.00,0.0003,18426600683.02,99.5187,false,false
5178,Brigus Consulting Group,BRIGUS CONSULTING GROUP,1,60000.00,0.0003,18426660683.02,99.5190,false,false
5179,ComPsych Corporation,COMPSYCH,1,60000.00,0.0003,18426720683.02,99.5193,false,false
5180,Firefly Digital Media Inc,FIREFLY DIGITAL MEDIA,1,60000.00,0.0003,18426780683.02,99.5196,false,false
5181,MacIntyre Chev Olds and Plaza Ford Sales,MACINTYRE CHEV OLDS AND PLAZA FORD SALES,1,60000.00,0.0003,18426840683.02,99.5199,false,false
5182,Microwave Telemetry Inc.,MICROWAVE TELEMETRY,1,60000.00,0.0003,18426900683.02,99.5203,false,false
5183,Old Town Boatworks & Ocean Gear Inc.,OLD TOWN BOATWORKS & OCEAN GEAR,1,60000.00,0.0003,18426960683.02,99.5206,false,false
5184,Public Consulting Group,PUBLIC CONSULTING GROUP,1,60000.00,0.0003,18427020683.02,99.5209,false,false
5185,RJ Bartlett Engineering Ltd.,RJ BARTLETT ENGINEERING,1,60000.00,0.0003,18427080683.02,99.5212,false,false
5186,Shore Thing Excavation,SHORE THING EXCAVATION,1,60000.00,0.0003,18427140683.02,99.5216,false,false
5187,Skysail Brand Marketing,SKYSAIL BRAND MARKETING,1,60000.00,0.0003,18427200683.02,99.5219,false,false
5188,Tangent Landscaping,TANGENT LANDSCAPING,1,60000.00,0.0003,18427260683.02,99.5222,false,false
5189,Will-Kare Paving Contracting Ltd,WILL KARE PAVING CONTRACTING,1,60000.00,0.0003,18427320683.02,99.5225,false,false
5190,C. STEWART MUFFLER CENTER LTD.,C STEWART MUFFLER CENTER,1,59975.00,0.0003,18427380658.02,99.5229,false,false
5191,MetroBit,METROBIT,2,59911.43,0.0003,18427440569.45,99.5232,false,true
5192,David Veinotte's Truck & Auto Sales,DAVID VEINOTTE S TRUCK & AUTO SALES,1,59904.00,0.0003,18427500473.45,99.5235,false,false
5193,Eastern Fence Erectors Ltd-Option 2,EASTERN FENCE ERECTORS LTD OPTION 2,1,59900.00,0.0003,18427560373.45,99.5238,false,false
5194,GEORGE LEBLANC CONSTRUCTION & SERVICES LIMITED,GEORGE LEBLANC CONSTRUCTION & SERVICES,1,59900.00,0.0003,18427620273.45,99.5242,false,false
5195,Habitat Insulfoaam,HABITAT INSULFOAAM,1,59900.00,0.0003,18427680173.45,99.5245,false,false
5196,Baldwin Nurseries,BALDWIN NURSERIES,1,59850.00,0.0003,18427740023.45,99.5248,false,false
5197,BP Mechanical,BP MECHANICAL,2,59848.00,0.0003,18427799871.45,99.5251,false,true
5198,O'Regans Chev Buick GMC,O REGANS CHEV BUICK GMC,1,59824.00,0.0003,18427859695.45,99.5255,false,false
5199,R&H Trading,R&H TRADING,1,59787.00,0.0003,18427919482.45,99.5258,false,false
5200,IMP Solutions (Option 1),IMP SOLUTIONS OPTION 1,1,59770.90,0.0003,18427979253.35,99.5261,false,false
5201,Rallye Motoplex,RALLYE MOTOPLEX,1,59761.46,0.0003,18428039014.81,99.5264,false,false
5202,Reachability Association,REACHABILITY ASSOCIATION,2,59750.00,0.0003,18428098764.81,99.5267,false,true
5203,Quantum First Automation Inc,QUANTUM FIRST AUTOMATION,3,59733.50,0.0003,18428158498.31,99.5271,false,true
5204,Summertime Industries,SUMMERTIME INDUSTRIES,1,59665.00,0.0003,18428218163.31,99.5274,false,false
5205,ACTIVE SPECTRUM INC.,ACTIVE SPECTRUM,1,59598.00,0.0003,18428277761.31,99.5277,false,false
5206,Steele Ford Lincoln Halifax,STEELE FORD LINCOLN HALIFAX,1,59560.00,0.0003,18428337321.31,99.5280,false,false
5207,Ernst and Young,ERNST AND YOUNG,1,59500.00,0.0003,18428396821.31,99.5284,false,false
5208,Stratford Group,STRATFORD GROUP,1,59500.00,0.0003,18428456321.31,99.5287,false,false
5209,Triforce,TRIFORCE,1,59500.00,0.0003,18428515821.31,99.5290,false,false
5210,D & V Contracting,D & V CONTRACTING,1,59472.00,0.0003,18428575293.31,99.5293,false,false
5211,Eagle Municipal,EAGLE MUNICIPAL,1,59465.00,0.0003,18428634758.31,99.5296,false,false
5212,Flood Busters,FLOOD BUSTERS,1,59400.00,0.0003,18428694158.31,99.5300,false,false
5213,SCOTT & STEWART FORESTRY CONSULTANTS LTD.,SCOTT & STEWART FORESTRY CONSULTANTS,1,59370.00,0.0003,18428753528.31,99.5303,false,false
5214,Grand Toy (Office Max),GRAND TOY OFFICE MAX,1,59312.80,0.0003,18428812841.11,99.5306,false,false
5215,Bear River Plastic Weld Inc,BEAR RIVER PLASTIC WELD,1,59282.50,0.0003,18428872123.61,99.5309,false,false
5216,C R Falkenham,C R FALKENHAM,3,59211.00,0.0003,18428931334.61,99.5312,false,true
5217,Macdonald Chisholm Trask,MACDONALD CHISHOLM TRASK,1,59144.40,0.0003,18428990479.01,99.5316,false,false
5218,"Mark's Commercial, a division of Mark's Work Warehouse Ltd.",MARK S COMMERCIAL A DIVISION OF MARK S WORK WAREHOUSE,1,59124.00,0.0003,18429049603.01,99.5319,false,false
5219,Aradan IT Consulting Inc.,ARADAN IT CONSULTING,1,59000.00,0.0003,18429108603.01,99.5322,false,false
5220,Eastern Shore Cartage,EASTERN SHORE CARTAGE,1,59000.00,0.0003,18429167603.01,99.5325,false,false
5221,Eileen E. English,EILEEN E ENGLISH,1,59000.00,0.0003,18429226603.01,99.5328,false,false
5222,Stanley J. Flynn,STANLEY J FLYNN,1,59000.00,0.0003,18429285603.01,99.5332,false,false
5223,GIL-SON,GIL SON,1,58900.00,0.0003,18429344503.01,99.5335,false,false
5224,B & P Enterprises Inc.,B & P ENTERPRISES,1,58800.00,0.0003,18429403303.01,99.5338,false,false
5225,Tuckers Pottery Supplies,TUCKERS POTTERY SUPPLIES,1,58742.00,0.0003,18429462045.01,99.5341,false,false
5226,GR Kelly,GR KELLY,1,58638.00,0.0003,18429520683.01,99.5344,false,false
5227,Ivan H. Veinotte Heavy Equip. Const. Co. Ltd.,IVAN H VEINOTTE HEAVY EQUIP CONST,2,58608.00,0.0003,18429579291.01,99.5347,false,true
5228,Appliance Maritimes Sales & Service,APPLIANCE MARITIMES SALES & SERVICE,1,58500.00,0.0003,18429637791.01,99.5351,false,false
5229,Lasec Spill Solutions,LASEC SPILL SOLUTIONS,1,58490.00,0.0003,18429696281.01,99.5354,false,false
5230,EB Instruments,EB INSTRUMENTS,2,58350.00,0.0003,18429754631.01,99.5357,false,true
5231,THE ECOLOGY ACTION CENTRE,THE ECOLOGY ACTION CENTRE,1,58313.00,0.0003,18429812944.01,99.5360,false,false
5232,Hoskins Scientific,HOSKINS SCIENTIFIC,2,58277.00,0.0003,18429871221.01,99.5363,false,true
5233,KCM Solutions Inc,KCM SOLUTIONS,1,58255.93,0.0003,18429929476.94,99.5366,false,false
5234,Fire Underwriters Survey,FIRE UNDERWRITERS SURVEY,1,58200.00,0.0003,18429987676.94,99.5369,false,false
5235,Global Lifesciences Solutions,GLOBAL LIFESCIENCES SOLUTIONS,1,58186.48,0.0003,18430045863.42,99.5373,false,false
5236,Ken-Do Appliance Repair,KEN DO APPLIANCE REPAIR,4,58107.20,0.0003,18430103970.62,99.5376,false,true
5237,Quark Inc.,QUARK,1,58057.94,0.0003,18430162028.56,99.5379,false,false
5238,Beacon Partners,BEACON PARTNERS,1,58000.00,0.0003,18430220028.56,99.5382,false,false
5239,Chris Lowe Planning & Management Group,CHRIS LOWE PLANNING & MANAGEMENT GROUP,1,58000.00,0.0003,18430278028.56,99.5385,false,false
5240,Eastern Restoration,EASTERN RESTORATION,1,58000.00,0.0003,18430336028.56,99.5388,false,false
5241,Elly Bronk Consulting Incorporated,ELLY BRONK CONSULTING,1,58000.00,0.0003,18430394028.56,99.5391,false,false
5242,G. A. Leblanc Construction Services Ltd.,G A LEBLANC CONSTRUCTION SERVICES,1,58000.00,0.0003,18430452028.56,99.5395,false,false
5243,"Scotia McLeod, a Division of Scotia Capital Inc.",SCOTIA MCLEOD A DIVISION OF SCOTIA CAPITAL,1,58000.00,0.0003,18430510028.56,99.5398,false,false
5244,Snap-On Tools Canada,SNAP ON TOOLS CANADA,1,57979.00,0.0003,18430568007.56,99.5401,false,false
5245,AGAT Laboratories,AGAT LABORATORIES,4,57911.00,0.0003,18430625918.56,99.5404,false,true
5246,Perimed Inc,PERIMED,1,57910.00,0.0003,18430683828.56,99.5407,false,false
5247,Sherwin Williams Paints,SHERWIN WILLIAMS PAINTS,4,57902.96,0.0003,18430741731.52,99.5410,false,true
5248,TechExcel,TECHEXCEL,1,57887.00,0.0003,18430799618.52,99.5413,false,false
5249,Vigilant Management Inc.,VIGILANT MANAGEMENT,1,57827.50,0.0003,18430857446.02,99.5416,false,false
5250,Danielle Currie,DANIELLE CURRIE,1,57825.00,0.0003,18430915271.02,99.5420,false,false
5251,Classic Displays,CLASSIC DISPLAYS,2,57797.50,0.0003,18430973068.52,99.5423,false,true
5252,Antigonish Alarm Systems Ltd.,ANTIGONISH ALARM SYSTEMS,2,57793.25,0.0003,18431030861.77,99.5426,false,true
5253,G.E HEALTHCARE,G E HEALTHCARE,1,57759.00,0.0003,18431088620.77,99.5429,false,false
5254,M&M Resources Ltd.,M&M RESOURCES,1,57750.00,0.0003,18431146370.77,99.5432,false,false
5255,W.C.Ivey Trucking,W C IVEY TRUCKING,1,57662.87,0.0003,18431204033.64,99.5435,false,false
5256,MORGAN LEADERSHIP SEARCH,MORGAN LEADERSHIP SEARCH,1,57600.00,0.0003,18431261633.64,99.5438,false,false
5257,Strong Bond,STRONG BOND,1,57590.00,0.0003,18431319223.64,99.5441,false,false
5258,Eosense,EOSENSE,1,57544.00,0.0003,18431376767.64,99.5444,false,false
5259,James Associates Ltd,JAMES ASSOCIATES,1,57540.00,0.0003,18431434307.64,99.5448,false,false
5260,DOVE TRAFFIC PRODUCTS LTD.,DOVE TRAFFIC PRODUCTS,4,57520.42,0.0003,18431491828.06,99.5451,false,true
5261,4Deep Inwater Imaging,4DEEP INWATER IMAGING,1,57500.00,0.0003,18431549328.06,99.5454,false,false
5262,ASBB Economics & Research Ltd.,ASBB ECONOMICS & RESEARCH,1,57454.00,0.0003,18431606782.06,99.5457,false,false
5263,J & D Electrical & Plumbing; Kevin Bushing Plumbing & Heatin,J & D ELECTRICAL & PLUMBING KEVIN BUSHING PLUMBING & HEATIN,1,57439.62,0.0003,18431664221.68,99.5460,false,false
5264,MARATHON EQUIPMENT INC,MARATHON EQUIPMENT,2,57413.20,0.0003,18431721634.88,99.5463,false,true
5265,Bio-Techne,BIO TECHNE,1,57406.00,0.0003,18431779040.88,99.5466,false,false
5266,WSP Global Inc,WSP GLOBAL,1,57390.00,0.0003,18431836430.88,99.5469,false,false
5267,Southwest Business Products,SOUTHWEST BUSINESS PRODUCTS,1,57360.25,0.0003,18431893791.13,99.5472,false,false
5268,Colab Consultants,COLAB CONSULTANTS,2,57360.00,0.0003,18431951151.13,99.5475,false,true
5269,Baragar Systems,BARAGAR SYSTEMS,1,57300.00,0.0003,18432008451.13,99.5479,false,false
5270,Gerald DeLong Construction & Trucking,GERALD DELONG CONSTRUCTION & TRUCKING,1,57280.00,0.0003,18432065731.13,99.5482,false,false
5271,Konstant,KONSTANT,3,57262.17,0.0003,18432122993.30,99.5485,false,true
5272,O'Regans Chev Olds Ltd.,O REGANS CHEV OLDS,1,57219.16,0.0003,18432180212.46,99.5488,false,false
5273,T & S Cleaning,T & S CLEANING,1,57216.00,0.0003,18432237428.46,99.5491,false,false
5274,Dillon Consutling Limited,DILLON CONSUTLING,1,57165.85,0.0003,18432294594.31,99.5494,false,false
5275,Allergan/Auro/Paladin/Apo/Marcan/Sandoz/Taro/pharmaSTULLN,ALLERGAN AURO PALADIN APO MARCAN SANDOZ TARO PHARMASTULLN,1,57164.67,0.0003,18432351758.98,99.5497,false,false
5276,ATLANTIC SYSTEMATIC ENVELOPES LTD,ATLANTIC SYSTEMATIC ENVELOPES,3,57156.00,0.0003,18432408914.98,99.5500,false,true
5277,Steele Chrysler Dodge,STEELE CHRYSLER DODGE,1,57115.00,0.0003,18432466029.98,99.5503,false,false
5278,Tantramar Chevrolet,TANTRAMAR CHEVROLET,2,57111.53,0.0003,18432523141.51,99.5506,false,true
5279,Shaw Direct,SHAW DIRECT,1,57096.00,0.0003,18432580237.51,99.5509,false,false
5280,Playpoer Ltd Canada,PLAYPOER LTD CANADA,1,57093.80,0.0003,18432637331.31,99.5513,false,false
5281,Mercer Equipment and Excavation,MERCER EQUIPMENT AND EXCAVATION,1,57070.00,0.0003,18432694401.31,99.5516,false,false
5282,RCCL,RCCL,2,57066.00,0.0003,18432751467.31,99.5519,false,true
5283,Fitworks Equipment,FITWORKS EQUIPMENT,2,57039.00,0.0003,18432808506.31,99.5522,false,true
5284,3238123 NOVA SCOTIA LIMITED,3238123 NOVA SCOTIA,1,57000.00,0.0003,18432865506.31,99.5525,false,false
5285,MacIntyre Chev Olds,MACINTYRE CHEV OLDS,1,57000.00,0.0003,18432922506.31,99.5528,false,false
5286,Turner's Handyman,TURNER S HANDYMAN,1,56902.00,0.0003,18432979408.31,99.5531,false,false
5287,Trinity Energy Group,TRINITY ENERGY GROUP,1,56894.94,0.0003,18433036303.25,99.5534,false,false
5288,"Kelsy's Plumbing, Heating & Ventilation",KELSY S PLUMBING HEATING & VENTILATION,2,56885.11,0.0003,18433093188.36,99.5537,false,true
5289,Atlantic Gardens,ATLANTIC GARDENS,7,56872.00,0.0003,18433150060.36,99.5540,false,true
5290,YSI Inc. DBA Aanderaa Instruments,YSI INC DBA AANDERAA INSTRUMENTS,1,56843.29,0.0003,18433206903.65,99.5543,false,false
5291,Hara Associates,HARA ASSOCIATES,1,56800.00,0.0003,18433263703.65,99.5546,false,false
5292,CAT RENTAL,CAT RENTAL,1,56770.00,0.0003,18433320473.65,99.5549,false,false
5293,Scandinavian Building Services Ltd/,SCANDINAVIAN BUILDING SERVICES,1,56764.81,0.0003,18433377238.46,99.5553,false,false
5294,Eric's Backhoe & Trucking Inc,ERIC S BACKHOE & TRUCKING,1,56745.00,0.0003,18433433983.46,99.5556,false,false
5295,FERNO CANADA,FERNO CANADA,1,56742.25,0.0003,18433490725.71,99.5559,false,false
5296,Workspace by Design,WORKSPACE BY DESIGN,4,56731.08,0.0003,18433547456.79,99.5562,false,true
5297,T.J.D. Landscaping,T J D LANDSCAPING,1,56703.00,0.0003,18433604159.79,99.5565,false,false
5298,1st Century Mini & Mobile Home Movers,1ST CENTURY MINI & MOBILE HOME MOVERS,2,56700.00,0.0003,18433660859.79,99.5568,false,true
5299,Beyond the Beds Pro Care Ltd.,BEYOND THE BEDS PRO CARE,1,56700.00,0.0003,18433717559.79,99.5571,false,false
5300,DURA-TECH INDUSTRIAL & MARINE LIMITED,DURA TECH INDUSTRIAL & MARINE,1,56700.00,0.0003,18433774259.79,99.5574,false,false
5301,REW Developement,REW DEVELOPEMENT,1,56700.00,0.0003,18433830959.79,99.5577,false,false
5302,K Sport Marine Inc.,K SPORT MARINE,3,56699.67,0.0003,18433887659.46,99.5580,false,true
5303,Dratmouthj Motors - Dart. Dodge,DRATMOUTHJ MOTORS DART DODGE,1,56656.00,0.0003,18433944315.46,99.5583,false,false
5304,PCL ROOFING LIMITED,PCL ROOFING,1,56625.00,0.0003,18434000940.46,99.5586,false,false
5305,Driscoll's Automotive Services Ltd.,DRISCOLL S AUTOMOTIVE SERVICES,2,56604.60,0.0003,18434057545.06,99.5589,false,true
5306,O'Regan's Chev Buick GMC,O REGAN S CHEV BUICK GMC,1,56584.00,0.0003,18434114129.06,99.5592,false,false
5307,Teak Ttree Enterprises,TEAK TTREE ENTERPRISES,1,56580.00,0.0003,18434170709.06,99.5595,false,false
5308,BBD Pest Service,BBD PEST SERVICE,1,56500.00,0.0003,18434227209.06,99.5598,false,false
5309,Rudderham's Source for Sports,RUDDERHAM S SOURCE FOR SPORTS,1,56482.25,0.0003,18434283691.31,99.5601,false,false
5310,Descormiers et Associés,DESCORMIERS ET ASSOCI S,1,56465.00,0.0003,18434340156.31,99.5605,false,false
5311,William Nutter Limited,WILLIAM NUTTER,1,56460.00,0.0003,18434396616.31,99.5608,false,false
5312,Global Life Sciences Canada ULC,GLOBAL LIFE SCIENCES CANADA,1,56430.40,0.0003,18434453046.71,99.5611,false,false
5313,Ralph Connor (CSS Canada),RALPH CONNOR CSS CANADA,1,56407.20,0.0003,18434509453.91,99.5614,false,false
5314,PPG Archtectural Coatings - Dulux Paints,PPG ARCHTECTURAL COATINGS DULUX PAINTS,1,56389.84,0.0003,18434565843.75,99.5617,false,false
5315,CC Safety & Compliance Services,CC SAFETY & COMPLIANCE SERVICES,1,56389.00,0.0003,18434622232.75,99.5620,false,false
5316,Canuck Power Inc.,CANUCK POWER,1,56330.00,0.0003,18434678562.75,99.5623,false,false
5317,Truro Agromart,TRURO AGROMART,6,56328.78,0.0003,18434734891.53,99.5626,false,true
5318,bid was split between 3 contractors,BID WAS SPLIT BETWEEN 3 CONTRACTORS,1,56285.75,0.0003,18434791177.28,99.5629,false,false
5319,Cameron Guptill,CAMERON GUPTILL,1,56250.00,0.0003,18434847427.28,99.5632,false,false
5320,Meisner Excavation Ltd,MEISNER EXCAVATION,1,56250.00,0.0003,18434903677.28,99.5635,false,false
5321,EEP Technical Solutions Inc.,EEP TECHNICAL SOLUTIONS,2,56210.00,0.0003,18434959887.28,99.5638,false,true
5322,Natech Environmental Services Ltd.,NATECH ENVIRONMENTAL SERVICES,2,56192.50,0.0003,18435016079.78,99.5641,false,true
5323,ABB Inc.,ABB,1,56184.30,0.0003,18435072264.08,99.5644,false,false
5324,Leading Edge,LEADING EDGE,2,56143.00,0.0003,18435128407.08,99.5647,false,true
5325,Consulab Educatech Inc.,CONSULAB EDUCATECH,1,56125.00,0.0003,18435184532.08,99.5650,false,false
5326,Knudsen,KNUDSEN,1,56084.58,0.0003,18435240616.66,99.5653,false,false
5327,Brake Electric Ltd.,BRAKE ELECTRIC,2,56080.50,0.0003,18435296697.16,99.5656,false,true
5328,Capstone Project Solutions Inc.,CAPSTONE PROJECT SOLUTIONS,2,56011.00,0.0003,18435352708.16,99.5659,false,true
5329,Allsco / Alweather Windows & Doors,ALLSCO ALWEATHER WINDOWS & DOORS,1,56001.94,0.0003,18435408710.10,99.5662,false,false
5330,Dr. Maureen Gorman,DR MAUREEN GORMAN,1,56000.00,0.0003,18435464710.10,99.5665,false,false
5331,FBM Architecture and Interior Design,FBM ARCHITECTURE AND INTERIOR DESIGN,1,55995.00,0.0003,18435520705.10,99.5668,false,false
5332,3089-1253 Quebec Inc.,3089 1253 QUEBEC,1,55990.00,0.0003,18435576695.10,99.5671,false,false
5333,Rews Development,REWS DEVELOPMENT,6,55941.00,0.0003,18435632636.10,99.5674,false,true
5334,Gincor Werx,GINCOR WERX,1,55895.42,0.0003,18435688531.52,99.5677,false,false
5335,Cision,CISION,1,55862.50,0.0003,18435744394.02,99.5680,false,false
5336,Sandbox La Boite A Films INC.,SANDBOX LA BOITE A FILMS,1,55825.00,0.0003,18435800219.02,99.5683,false,false
5337,Unisense A/S,UNISENSE A S,1,55813.43,0.0003,18435856032.45,99.5686,false,false
5338,Source Atlantic Engineering Products & Services,SOURCE ATLANTIC ENGINEERING PRODUCTS & SERVICES,2,55757.81,0.0003,18435911790.26,99.5689,false,true
5339,UPLAND Urban Planning + Design Studio,UPLAND URBAN PLANNING DESIGN STUDIO,2,55746.00,0.0003,18435967536.26,99.5692,false,true
5340,IVAN H. VEINOTTE HEAVY EQUIPMENT CO.,IVAN H VEINOTTE HEAVY EQUIPMENT,2,55662.80,0.0003,18436023199.06,99.5695,false,true
5341,Ardness Construction,ARDNESS CONSTRUCTION,1,55660.00,0.0003,18436078859.06,99.5698,false,false
5342,Stanley Convergenet Security Solutions,STANLEY CONVERGENET SECURITY SOLUTIONS,1,55616.12,0.0003,18436134475.18,99.5701,false,false
5343,Chemtrade,CHEMTRADE,1,55585.75,0.0003,18436190060.93,99.5704,false,false
5344,ACCESS CONTRCTING LTD,ACCESS CONTRCTING,1,55500.00,0.0003,18436245560.93,99.5707,false,false
5345,Axis Mobility,AXIS MOBILITY,2,55450.00,0.0003,18436301010.93,99.5710,false,true
5346,E-Pen Carpentry,E PEN CARPENTRY,2,55430.00,0.0003,18436356440.93,99.5713,false,true
5347,Pyes Chevrolet Buick GMC,PYES CHEVROLET BUICK GMC,1,55400.00,0.0003,18436411840.93,99.5716,false,false
5348,Hoskin Scientifiv Ltd,HOSKIN SCIENTIFIV,1,55385.00,0.0003,18436467225.93,99.5719,false,false
5349,Urban Roots,URBAN ROOTS,1,55384.14,0.0003,18436522610.07,99.5722,false,false
5350,Radon Atlantic Consultants Ltd.,RADON ATLANTIC CONSULTANTS,2,55345.00,0.0003,18436577955.07,99.5725,false,true
5351,Tusket Ford & Bruce Auto Group,TUSKET FORD & BRUCE AUTO GROUP,1,55316.50,0.0003,18436633271.57,99.5728,false,false
5352,Champan Brothers,CHAMPAN BROTHERS,1,55300.00,0.0003,18436688571.57,99.5731,false,false
5353,Studio Economik,STUDIO ECONOMIK,1,55287.00,0.0003,18436743858.57,99.5734,false,false
5354,Thermo Homes Inc.,THERMO HOMES,1,55270.00,0.0003,18436799128.57,99.5737,false,false
5355,Explorer Solutions,EXPLORER SOLUTIONS,1,55265.00,0.0003,18436854393.57,99.5740,false,false
5356,SP Dumaresq Architect Ltd.,SP DUMARESQ ARCHITECT,1,55250.00,0.0003,18436909643.57,99.5743,false,false
5357,Koven Technologu,KOVEN TECHNOLOGU,1,55224.00,0.0003,18436964867.57,99.5746,false,false
5358,CN Centre for Occupational Health & Safety,CN CENTRE FOR OCCUPATIONAL HEALTH & SAFETY,1,55200.00,0.0003,18437020067.57,99.5749,false,false
5359,KD Roofing,KD ROOFING,5,55151.05,0.0003,18437075218.62,99.5752,false,true
5360,Blue Sun Scientific,BLUE SUN SCIENTIFIC,1,55000.00,0.0003,18437130218.62,99.5755,false,false
5361,D2 Heavy Equipment,D2 HEAVY EQUIPMENT,1,55000.00,0.0003,18437185218.62,99.5758,false,false
5362,"GOURMETPRO CO., LTD.",GOURMETPRO,1,55000.00,0.0003,18437240218.62,99.5761,false,false
5363,MEDWORXX INC,MEDWORXX,1,55000.00,0.0003,18437295218.62,99.5764,false,false
5364,DIVETECH,DIVETECH,1,54995.00,0.0003,18437350213.62,99.5767,false,false
5365,DIGITALIS EDUCATION SOLUTIONS,DIGITALIS EDUCATION SOLUTIONS,1,54977.00,0.0003,18437405190.62,99.5770,false,false
5366,Nordicity,NORDICITY,1,54867.00,0.0003,18437460057.62,99.5773,false,false
5367,HENRYS,HENRYS,1,54837.27,0.0003,18437514894.89,99.5776,false,false
5368,Admiral Glass and Signs Ltd,ADMIRAL GLASS AND SIGNS,1,54806.15,0.0003,18437569701.04,99.5779,false,false
5369,Morton Horticultural Associates,MORTON HORTICULTURAL ASSOCIATES,2,54750.00,0.0003,18437624451.04,99.5782,false,true
5370,Acadian Refrigeration Ltd.,ACADIAN REFRIGERATION,1,54699.00,0.0003,18437679150.04,99.5785,false,false
5371,Ridgetech Automation Inc.,RIDGETECH AUTOMATION,1,54695.00,0.0003,18437733845.04,99.5788,false,false
5372,Javelin Technologies,JAVELIN TECHNOLOGIES,1,54689.00,0.0003,18437788534.04,99.5791,false,false
5373,Trace Planning and Design/Stantec,TRACE PLANNING AND DESIGN STANTEC,1,54661.00,0.0003,18437843195.04,99.5794,false,false
5374,Aafinity Contracting,AAFINITY CONTRACTING,1,54628.00,0.0003,18437897823.04,99.5797,false,false
5375,KBM Resources Group,KBM RESOURCES GROUP,1,54600.00,0.0003,18437952423.04,99.5800,false,false
5376,ProTech Sanitation,PROTECH SANITATION,2,54598.80,0.0003,18438007021.84,99.5803,false,true
5377,REAL EAST IMPORTS,REAL EAST IMPORTS,2,54566.00,0.0003,18438061587.84,99.5806,false,true
