proj_no,proj_name,loc_desc,work_desc,category,category_norm,asset_type,year,lat,lon
CKU01084,Sidewalk Renewal,Alderney Dr - Queen to Portland,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.664517,-63.568663
CKU01084,Sidewalk Renewal,Almon St - Gottingen to Isleville,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.659567,-63.595764
CKU01084,Sidewalk Renewal,"Almon St - Robie to Civic #6034",Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.657136,-63.599073
CKU01084,Sidewalk Renewal,"Almon St - Robie to Civic #6055",Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.656539,-63.59979
CKU01084,Sidewalk Renewal,Barrington St - Duke to Blowers,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.64718,-63.574053
CKU01084,Sidewalk Renewal,Bedford Hwy - North Mall Entrance to Oakmount,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.738728,-63.654359
CKU01084,Sidewalk Renewal,Cogswell St - North Park to Robie,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.64869,-63.588024
CKU01084,Sidewalk Renewal,Connolly St - Almon to Berlin,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.650054,-63.607818
CKU01084,Sidewalk Renewal,Connolly St - Bayers to Young,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.653087,-63.612257
CKU01084,Sidewalk Renewal,Connolly St - Cork to Liverpool,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.651945,-63.610818
CKU01084,Sidewalk Renewal,Connolly St - Edinburgh to Almon,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.650516,-63.608599
CKU01084,Sidewalk Renewal,Connolly St - Summit to Vienna,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.649047,-63.606411
CKU01084,Sidewalk Renewal,Devonshire Ave - Kaye to Russell,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.663983,-63.594077
CKU01084,Sidewalk Renewal,Devonshire Ave - Richmond to Albert,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.667274,-63.600447
CKU01084,Sidewalk Renewal,Kempt Rd - Commission to Livingstone,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.661375,-63.609538
CKU01084,Sidewalk Renewal,Leiblin Dr - Rockingtone to Emerald,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.604036,-63.626391
CKU01084,Sidewalk Renewal,"Pleasant St - Stephen to Civic #270",Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.658478,-63.55091
CKU01084,Sidewalk Renewal,Preston St - Quinpool to Pepperell,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.644897,-63.597679
CKU01084,Sidewalk Renewal,Preston St - Watt to Payzant,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.639381,-63.59486
CKU01084,Sidewalk Renewal,Prince St - Alderney to Portland,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.66442,-63.566631
CKU01084,Sidewalk Renewal,Robie St - Young to Livingstone,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.66042,-63.60343
CKU01084,Sidewalk Renewal,Spring Garden Rd - Martello to Summer,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.641708,-63.581917
CKU01084,Sidewalk Renewal,St Margaret`s Bay Rd - Quarry to Ferndale,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.638589,-63.629356
CKU01084,Sidewalk Renewal,Strath Ln - Raymoor to Helene,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.687218,-63.536827
CKU01084,Sidewalk Renewal,Vestry St - Albert to Lynch,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.671005,-63.604952
CKU01084,Sidewalk Renewal,Vestry St - Novalea to Barrington,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.670345,-63.605833
CKU01084,Sidewalk Renewal,Vestry St - Novalea to St. Paul's,Sidewalk Upgrades,Roads & Active Transportation,Roads,(unspecified),2016,44.669052,-63.607572
CR000002,New Streets,Evans Drive - Halfway Lake to End,Paving of Gravel Roads,Roads & Active Transportation,Roads,(unspecified),2016,44.741387,-63.783707
CR000002,New Streets,Swan Crescent - Carmella to End,Paving of Gravel Roads,Roads & Active Transportation,Roads,(unspecified),2016,44.530942,-63.745536
CR000005,Street Recapitalization,Aldergrove Dr - Herring Cove to End,Chip Seal,Roads & Active Transportation,Roads,(unspecified),2016,44.611044,-63.616077
CR000005,Street Recapitalization,Alderney Dr (N) - King to Ochterloney,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.663701,-63.567171
CR000005,Street Recapitalization,Alderney Dr (S) - Ochterloney to Kings Wharf,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.663575,-63.566931
CR000005,Street Recapitalization,Alfred St - Courtney to End,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.680474,-63.589826
CR000005,Street Recapitalization,Almon St - Oxford to Gottingen,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.655442,-63.601121
CR000005,Street Recapitalization,Astral Dr - Caldwell to Selig,Asphalt Overlay,Roads & Active Transportation,Roads,(unspecified),2016,44.65744,-63.486935
CR000005,Street Recapitalization,"Baker Dr - Jubille to Civic #23",Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.780022,-63.705594
CR000005,Street Recapitalization,Barrington St - Duke to Blowers,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.646982,-63.57395
CR000005,Street Recapitalization,Barrington St - MacKay Bridge to Duffus,Micro Surfacing,Roads & Active Transportation,Roads,(unspecified),2016,44.672934,-63.606541
CR000005,Street Recapitalization,Bayers Rd - Windsor to Oxford,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.656028,-63.608753
CR000005,Street Recapitalization,Beckfoot Dr - Peddars Way to End,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.670102,-63.546218
CR000005,Street Recapitalization,Bedford Hwy - Hwy 102 to Rocky Lake,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.738531,-63.654336
CR000005,Street Recapitalization,Bernard St - Olive to Lewis,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.722461,-63.715421
CR000005,Street Recapitalization,Birch Cove Ln - Kearney Lake to End,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.681193,-63.660378
CR000005,Street Recapitalization,Bissett Lake Rd - Bissett to End,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.654987,-63.456152
CR000005,Street Recapitalization,"Bissett Rd - Cow Bay to Civic #1051",Micro Surfacing,Roads & Active Transportation,Roads,(unspecified),2016,44.649079,-63.432406
CR000005,Street Recapitalization,Bond St - Evans to Vimy,Chip Seal,Roads & Active Transportation,Roads,(unspecified),2016,44.66194,-63.632964
CR000005,Street Recapitalization,Brompton Rd - Elswick to End,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.649905,-63.532129
CR000005,Street Recapitalization,Charlton Ave - Herring Cove to End,Chip Seal,Roads & Active Transportation,Roads,(unspecified),2016,44.585582,-63.590249
CR000005,Street Recapitalization,Chebucto Rd - Armdale Rot to Mumford,Asphalt Overlay,Roads & Active Transportation,Roads,(unspecified),2016,44.644305,-63.617853
CR000005,Street Recapitalization,Cogswell St - Quinpool to Brunswick,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.649781,-63.584125
CR000005,Street Recapitalization,Colby Dr - Cumberland to Briarlynn (S),Asphalt Overlay,Roads & Active Transportation,Roads,(unspecified),2016,44.665569,-63.483845
CR000005,Street Recapitalization CR000005 CR000005 CR000005,Colby Dr - Deerbrooke to Hampton Green,Asphalt Overlay,Roads & Active Transportation,Roads,(unspecified),2016,44.6655,-63.491118
CR000005,Street Recapitalization,Cole Harbour Rd* - Bissett to Ross,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.673301,-63.463947
CR000005,Street Recapitalization,Commodore Dr - Spectacle Lake to Burnside,Asphalt Overlay,Roads & Active Transportation,Roads,(unspecified),2016,44.699992,-63.581332
CR000005,Street Recapitalization,Connolly St - Chebucto to Bayers,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.651208,-63.609797
CR000005,Street Recapitalization,Cornwallis St - Barrington to North Park,Asphalt Overlay,Roads & Active Transportation,Roads,(unspecified),2016,44.652385,-63.58392
CR000005,Street Recapitalization,Courtney Rd - Alfred to Windmill,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.679413,-63.589611
CR000005,Street Recapitalization,Cow Bay Rd - Buffalo Club to Dyke (S),Asphalt Overlay,Roads & Active Transportation,Roads,(unspecified),2016,44.623372,-63.457157
CR000005,Street Recapitalization,Devonshire Ave - Barrington to Duffus,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.666391,-63.599053
CR000005,Street Recapitalization,Dickson Ave - Woodbury to End,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.680391,-63.660327
CR000005,Street Recapitalization,Doyle St - Hammonds Plains to Landsburg,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.717923,-63.679276
CR000005,Street Recapitalization,Dyke Rd - Frederick to Cow Bay (N),Micro Surfacing,Roads & Active Transportation,Roads,(unspecified),2016,44.63312,-63.428262
CR000005,Street Recapitalization,Dyke Rd - Frederick to Cow Bay (S),Asphalt Overlay,Roads & Active Transportation,Roads,(unspecified),2016,44.62788,-63.43965
CR000005,Street Recapitalization,Elswick St - Everette to Brompton,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.649637,-63.533592
CR000005,Street Recapitalization,Everette St - Pleasant to Elswick,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.647289,-63.537675
CR000005,Street Recapitalization,Farquharson St - Shawinigan to End,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.681849,-63.52932
CR000005,Street Recapitalization,Fiddlers Grn - Nova to Flagstone,Asphalt Overlay,Roads & Active Transportation,Roads,(unspecified),2016,44.660547,-63.486933
CR000005,Street Recapitalization,Finlay Dr (E) - 80m S McClure to Wright,Asphalt Overlay,Roads & Active Transportation,Roads,(unspecified),2016,44.703492,-63.568761
CR000005,Street Recapitalization,Finlay Dr (W) - Wright to 80m S McClure,Asphalt Overlay,Roads & Active Transportation,Roads,(unspecified),2016,44.704912,-63.568393
CR000005,Street Recapitalization,Finlay Dr - 80m S McClure to Commodore,Asphalt Overlay,Roads & Active Transportation,Roads,(unspecified),2016,44.701688,-63.567495
CR000005,Street Recapitalization,Flagstone Dr - Colby to Flagstone,Asphalt Overlay,Roads & Active Transportation,Roads,(unspecified),2016,44.663045,-63.489512
CR000005,Street Recapitalization,Fox Glove Ln - Scarlet to End,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.665668,-63.643404
CR000005,Street Recapitalization,Gander Ave - Montague to Smallwood,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.703352,-63.496335
CR000005,Street Recapitalization,George Dauphinee Ave - Bayers to 2731 Ralph Devlin,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.649368,-63.61265
CR000005,Street Recapitalization,Glendale Dr - Riverside to 150m SE McDougall,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.774073,-63.675921
CR000005,Street Recapitalization,Hammonds Plains Rd* - Lucasville to Kingswood,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.727722,-63.746539
CR000005,Street Recapitalization,Hampton Grn - 2014 Limits to Colby,Asphalt Overlay,Roads & Active Transportation,Roads,(unspecified),2016,44.668921,-63.494531
CR000005,Street Recapitalization,Hayes St - Charlton to End,Chip Seal,Roads & Active Transportation,Roads,(unspecified),2016,44.585599,-63.590708
CR000005,Street Recapitalization,Herring Cove Rd - Sarah to Hebridean,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.577159,-63.576502
CR000005,Street Recapitalization,Idlewylde - Withrod to End,Chip Seal,Roads & Active Transportation,Roads,(unspecified),2016,44.633913,-63.62243
CR000005,Street Recapitalization,Inverness Ave - Purcell's Cove to Redwood,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.627061,-63.609783
CR000005,Street Recapitalization,Jubilee Crt - Jubilee to End,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.779303,-63.705965
CR000005,Street Recapitalization,Jubilee Ln - Sackville to End,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.779674,-63.7049
CR000005,Street Recapitalization,Kempt Rd - Commission to Young,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.660753,-63.607508
CR000005,Street Recapitalization,Lacewood Dr - Lincoln Cross to Radcliffe,Asphalt Overlay,Roads & Active Transportation,Roads,(unspecified),2016,44.662137,-63.657605
CR000005,Street Recapitalization,Landrace Cres - Clysdale to End,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.674246,-63.519172
CR000005,Street Recapitalization,Langbrae - Parkland to Dunbrack,Micro Surfacing,Roads & Active Transportation,Roads,(unspecified),2016,44.668903,-63.667859
CR000005,Street Recapitalization,Larry Uteck Blvd - Bluewater to Hammonds Plains,Asphalt Overlay,Roads & Active Transportation,Roads,(unspecified),2016,44.718526,-63.724033
CR000005,Street Recapitalization,Leaman Dr - Crystal to Cul du Sac,Asphalt Overlay,Roads & Active Transportation,Roads,(unspecified),2016,44.688447,-63.580509
CR000005,Street Recapitalization,Lewis Dr - Hammonds Plains to Bernard,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.723934,-63.713594
CR000005,Street Recapitalization,Lockview Rd - Limestone to Old Lockview,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.838306,-63.615542
CR000005,Street Recapitalization,Lydgate Dr - Metropolitan to Lumsden,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.777475,-63.676161
CR000005,Street Recapitalization,Lynnville Dr - Lennox to Lyndgate,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.777752,-63.67817
CR000005,Street Recapitalization,Main St - Ridgecrest to Forest Hills,Micro Surfacing,Roads & Active Transportation,Roads,(unspecified),2016,44.6929,-63.501609
CR000005,Street Recapitalization,Meadowbrook Dr - Bedford Hwy to Basinview,Micro Surfacing,Roads & Active Transportation,Roads,(unspecified),2016,44.726902,-63.673429
CR000005,Street Recapitalization,Miller Lake Rd - Trunk 2 to End,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.808112,-63.601921
CR000005,Street Recapitalization,Millwood Dr - Sackville to Rafting,Micro Surfacing,Roads & Active Transportation,Roads,(unspecified),2016,44.787039,-63.709421
CR000005,Street Recapitalization,Mount Edward Rd - Bellevista to Lucien,Micro Surfacing,Roads & Active Transportation,Roads,(unspecified),2016,44.68431,-63.516362
CR000005,Street Recapitalization,Mumford Rd - Chebucto to Leppert,Asphalt Overlay,Roads & Active Transportation,Roads,(unspecified),2016,44.645821,-63.615711
CR000005,Street Recapitalization,Murray Hill Dr - Wyndholme to Summit,Street Recapitalization,Roads & Active Transportation,Roads,(unspecified),2016,44.671267,-63.555397
